Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
130,1,4,,"град София, Бъкстон",1990,4-СТАЕН,Тухла,139000
130,12,16,ДА,"град София, Борово",1995,4-СТАЕН,ЕПК,140000
130,4,5,,"град София, Банишора",1995,4-СТАЕН,Тухла,155000
130,5,6,Прокарва се,"град София, Банишора",2020,4-СТАЕН,Тухла,121800
130,4,5,ДА,"град София, Център",1968,3-СТАЕН,Тухла,300000
130,1,4,ДА,"град София, Център",1950,3-СТАЕН,Тухла,300000
130,6,7,Лок.отопл.,"град София, Център",2019,3-СТАЕН,Тухла,260000
130,1,5,ДА,"град София, Център",1938,3-СТАЕН,Тухла,250000
130,4,4,ДА,"град София, Център",1933,3-СТАЕН,Тухла,184990
130,4,4,,"град София, Център",1936,3-СТАЕН,Тухла,184500
130,4,5,ДА,"град София, Център",1943,3-СТАЕН,Тухла,180000
130,11,14,ДА,"град София, Център",2019,3-СТАЕН,Тухла,148500
130,6,7,ДА,"град София, Хиподрума",2017,3-СТАЕН,Тухла,175000
130,5,6,ДА,"град София, Хиподрума",2013,3-СТАЕН,Тухла,165000
130,6,8,ДА,"град София, Хиподрума",2013,3-СТАЕН,Тухла,164999
130,6,8,ДА,"град София, Хиподрума",2013,3-СТАЕН,Тухла,164990
130,1,6,НЕ,"град София, Хаджи Димитър",2022,3-СТАЕН,Тухла,123272
130,5,6,НЕ,"град София, Студентски град",2009,3-СТАЕН,Тухла,106999
130,2,6,ДА,"град София, Стрелбище",2020,3-СТАЕН,Тухла,161719
130,3,6,ДА,"град София, Стрелбище",2019,3-СТАЕН,Тухла,161712
130,3,6,,"град София, Стрелбище",2019,3-СТАЕН,Тухла,161712
130,2,6,,"град София, Стрелбище",2020,3-СТАЕН,Тухла,161700
130,2,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,137000
130,4,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,137000
130,3,12,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,134000
130,2,4,Лок.отопл.,"град София, Редута",2001,3-СТАЕН,Тухла,174899
130,2,5,,"град София, Павлово",2019,3-СТАЕН,Тухла,162400
130,4,6,,"град София, Павлово",2020,3-СТАЕН,Тухла,162375
130,4,7,НЕ,"град София, Павлово",2004,3-СТАЕН,Тухла,162000
130,4,6,,"град София, Павлово",2020,3-СТАЕН,Тухла,156000
130,2,6,Прокарва се,"град София, Овча купел 2",2019,3-СТАЕН,Тухла,121000
130,5,6,Лок.отопл.,"град София, Овча купел 2",2020,3-СТАЕН,Тухла,116600
130,8,8,ДА,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,101979
130,8,8,ДА,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,101729
130,8,8,НЕ,"град София, Овча купел 1",2012,3-СТАЕН,Тухла,101979
130,1,3,Лок.отопл.,"град София, Овча купел",1979,3-СТАЕН,Тухла,149000
130,2,4,Лок.отопл.,"град София, Овча купел",2002,3-СТАЕН,Тухла,145000
130,1,3,,"град София, Овча купел",1979,3-СТАЕН,Тухла,145000
130,6,7,,"град София, Овча купел",2006,3-СТАЕН,Тухла,108000
130,6,7,НЕ,"град София, Овча купел",2006,3-СТАЕН,Тухла,108000
130,4,6,,"град София, Овча купел",2020,3-СТАЕН,Тухла,105000
130,8,8,,"град София, Овча купел",2010,3-СТАЕН,Тухла,97000
130,2,6,ДА,"град София, Овча купел",2014,3-СТАЕН,Тухла,97000
130,2,6,ДА,"град София, Овча купел",2014,3-СТАЕН,Тухла,97000
130,3,6,ДА,"град София, Оборище",2007,3-СТАЕН,Тухла,235000
130,3,6,ДА,"град София, Оборище",2008,3-СТАЕН,Тухла,230000
130,10,12,ДА,"град София, Младост 1",1981,3-СТАЕН,Тухла,175000
130,5,5,,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,141000
130,8,8,НЕ,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,129020
130,1,6,,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,125000
130,6,7,НЕ,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,111731
130,2,8,НЕ,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,110118
130,2,8,НЕ,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,110118
130,1,7,,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,99900
130,1,6,,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,69800
130,6,6,НЕ,"град София, Малинова долина",2020,3-СТАЕН,Тухла,118300
130,3,6,Лок.отопл.,"град София, м-т Гърдова глава",2020,3-СТАЕН,Тухла,162375
130,5,5,,"град София, Люлин 9",2021,3-СТАЕН,Тухла,110050
130,2,7,ДА,"град София, Люлин 2",2019,3-СТАЕН,Тухла,122999
130,4,5,ДА,"град София, Люлин - център",2013,3-СТАЕН,Тухла,154000
130,1,6,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,2,5,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,1,5,ДА,"град София, Лозенец",1976,3-СТАЕН,Тухла,205000
130,2,5,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,1,6,,"град София, Лозенец",1987,3-СТАЕН,Тухла,205000
130,1,5,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,2,5,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,2,5,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,2,6,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,1,5,ДА,"град София, Лозенец",1986,3-СТАЕН,Тухла,205000
130,5,5,,"град София, Лозенец",2019,3-СТАЕН,Тухла,199000
130,3,3,ДА,"град София, Лозенец",2007,3-СТАЕН,Тухла,190000
130,7,7,ДА,"град София, Лозенец",2000,3-СТАЕН,Тухла,175000
130,1,8,ДА,"град София, Лозенец",1995,3-СТАЕН,Тухла,159900
130,4,6,НЕ,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,162500
130,2,6,Лок.отопл.,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,152000
130,2,6,,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,149500
130,3,6,Лок.отопл.,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,149500
130,2,6,Лок.отопл.,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,149400
130,6,6,НЕ,"град София, Красно село",2020,3-СТАЕН,Тухла,178832
130,6,7,НЕ,"град София, Красно село",2020,3-СТАЕН,Тухла,143000
130,4,5,,"град София, Княжево",2019,3-СТАЕН,Тухла,154000
130,5,5,,"град София, Княжево",2011,3-СТАЕН,Тухла,125000
130,2,4,Лок.отопл.,"град София, Карпузица",2002,3-СТАЕН,Тухла,144500
130,2,5,,"град София, Изток",2001,3-СТАЕН,Тухла,389000
130,1,4,ДА,"град София, Изток",1970,3-СТАЕН,Тухла,200000
130,3,5,ДА,"град София, Изгрев",1997,3-СТАЕН,Тухла,250000
130,3,7,ДА,"град София, Иван Вазов",1968,3-СТАЕН,Тухла,269999
130,5,5,,"град София, Дървеница",2018,3-СТАЕН,Тухла,195000
130,5,10,ДА,"град София, Дървеница",2019,3-СТАЕН,Тухла,195000
130,5,5,ДА,"град София, Дървеница",2019,3-СТАЕН,Тухла,195000
130,5,5,ДА,"град София, Дървеница",2018,3-СТАЕН,Тухла,195000
130,5,5,ДА,"град София, Дървеница",2019,3-СТАЕН,Тухла,195000
130,6,7,ДА,"град София, Дървеница",2020,3-СТАЕН,Тухла,167298
130,6,6,ДА,"град София, Дървеница",2020,3-СТАЕН,Тухла,162500
130,6,14,ДА,"град София, Дружба 2",1990,3-СТАЕН,ЕПК,100000
130,3,6,ДА,"град София, Докторски паметник",1936,3-СТАЕН,Тухла,450000
130,3,7,ДА,"град София, Дианабад",2020,3-СТАЕН,Тухла,189558
130,6,9,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,182384
130,5,5,НЕ,"град София, гр. Банкя",2010,3-СТАЕН,Тухла,127000
130,1,4,Лок.отопл.,"град София, Витоша",2020,3-СТАЕН,Тухла,159000
130,3,6,,"град София, Витоша",2019,3-СТАЕН,Тухла,146600
130,3,6,,"град София, Витоша",2019,3-СТАЕН,Тухла,146499
130,4,6,,"град София, Витоша",2019,3-СТАЕН,Тухла,146499
130,2,4,,"град София, Витоша",2020,3-СТАЕН,Тухла,143000
130,2,4,,"град София, Витоша",2020,3-СТАЕН,Тухла,143000
130,2,5,НЕ,"град София, Витоша",2001,3-СТАЕН,Тухла,130000
130,2,5,,"град София, Витоша",2008,3-СТАЕН,Тухла,126500
130,3,7,Лок.отопл.,"град София, Витоша",2010,3-СТАЕН,Тухла,123000
130,1,5,НЕ,"град София, Витоша",2019,3-СТАЕН,Тухла,95000
130,2,3,,"град София, в.з.Малинова долина",2021,3-СТАЕН,Тухла,190800
130,1,4,,"град София, Бъкстон",1968,3-СТАЕН,Тухла,139000
130,2,4,Лок.отопл.,"град София, Бояна",2010,3-СТАЕН,Тухла,225000
130,3,5,НЕ,"град София, Бояна",2019,3-СТАЕН,Тухла,162500
130,4,6,НЕ,"град София, Бояна",2019,3-СТАЕН,Тухла,162500
130,3,6,НЕ,"град София, Бояна",2019,3-СТАЕН,Тухла,162500
130,3,5,,"град София, Бояна",2019,3-СТАЕН,Тухла,162500
130,3,4,Лок.отопл.,"град София, Бояна",2009,3-СТАЕН,Тухла,160000
130,2,5,,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
130,2,5,,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
130,2,5,Лок.отопл.,"град София, Бояна",2010,3-СТАЕН,Тухла,156000
130,2,5,НЕ,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
130,2,5,,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
130,3,6,Лок.отопл.,"град София, Бояна",2019,3-СТАЕН,Тухла,148000
130,1,3,,"град София, Бояна",2008,3-СТАЕН,Тухла,138899
130,7,8,ДА,"град София, Борово",2016,3-СТАЕН,Тухла,265000
130,7,8,ДА,"град София, Борово",2016,3-СТАЕН,Тухла,265000
130,2,5,ДА,"град София, Белите брези",2000,3-СТАЕН,Тухла,155990
130,2,6,ДА,"град София, Белите брези",2001,3-СТАЕН,Тухла,155000
130,4,5,,"град София, Орландовци",2009,2-СТАЕН,Тухла,90000
130,4,5,НЕ,"град София, Орландовци",2009,2-СТАЕН,Тухла,90000
130,2,6,ДА,"град София, Овча купел",2014,2-СТАЕН,Тухла,97000
130,5,5,Лок.отопл.,"град София, Княжево",2012,2-СТАЕН,Тухла,125000
130,5,5,Лок.отопл.,"град София, Карпузица",2011,2-СТАЕН,Тухла,124800
130,3,5,ДА,"град София, Изгрев",1997,2-СТАЕН,Тухла,250000
130,7,8,ДА,"град София, Дианабад",2008,2-СТАЕН,Тухла,100577
130,24,25,ДА,"град София, Младост 1",1984,МЕЗОНЕТ,ЕПК,149490
130,2,6,ДА,"град София, Овча купел",2014,4-СТАЕН,Тухла,97000
130,2,5,,"град София, Витоша",2008,4-СТАЕН,Тухла,126500
130,3,6,НЕ,"град София, Банишора",2000,4-СТАЕН,Тухла,180000
