Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
130,1,5,НЕ,"град София, Медицинска академия",2003,3-СТАЕН,Тухла,170000
130,3,6,ДА,"град София, Оборище",2019,3-СТАЕН,Тухла,215000
130,8,8,,"град София, Овча купел",2010,3-СТАЕН,Тухла,105000
130,6,7,,"град София, Овча купел",2015,3-СТАЕН,Тухла,110000
130,2,4,Лок.отопл.,"град София, Овча купел",2002,3-СТАЕН,Тухла,145000
130,8,8,,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,100739
130,8,8,Лок.отопл.,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,102500
130,2,6,Прокарва се,"град София, Овча купел 2",2019,3-СТАЕН,Тухла,121000
130,3,6,,"град София, Павлово",2019,3-СТАЕН,Тухла,136500
130,3,13,,"град София, Света Троица",2020,3-СТАЕН,Тухла,120200
130,4,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,124300
130,2,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,124500
130,11,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,126700
130,9,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,126800
130,13,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,129000
130,1,4,,"град София, Симеоново",2019,3-СТАЕН,Тухла,109500
130,2,6,,"град София, Стрелбище",2018,3-СТАЕН,Тухла,161700
130,3,7,ДА,"град София, Стрелбище",2019,3-СТАЕН,Тухла,161700
130,3,9,ДА,"град София, Стрелбище",2001,3-СТАЕН,Тухла,179500
130,1,8,ДА,"град София, Студентски град",2019,3-СТАЕН,Тухла,119480
130,6,7,ДА,"град София, Хиподрума",2017,3-СТАЕН,Тухла,175000
130,4,6,,"град София, Център",2009,3-СТАЕН,Тухла,146150
130,4,8,ДА,"град София, Център",2019,3-СТАЕН,Тухла,149900
130,4,8,ДА,"град София, Център",2021,3-СТАЕН,Тухла,149900
130,4,8,ДА,"град София, Център",2021,3-СТАЕН,Тухла,149900
130,2,5,,"град София, Център",2010,3-СТАЕН,Тухла,155000
130,5,6,,"град София, Център",2019,3-СТАЕН,Тухла,156000
130,4,5,ДА,"град София, Център",1940,3-СТАЕН,Тухла,218000
130,3,6,ДА,"град София, Център",1943,3-СТАЕН,Тухла,220000
130,4,5,НЕ,"град София, Център",1965,3-СТАЕН,Тухла,230000
130,2,5,,"град София, Център",1932,3-СТАЕН,Тухла,280000
130,6,6,ДА,"град София, Център",1930,3-СТАЕН,Тухла,289000
130,3,4,ДА,"град София, Център",1940,3-СТАЕН,Тухла,350000
130,4,6,Лок.отопл.,"град София, м-т Гърдова глава",2019,3-СТАЕН,Тухла,136400
130,3,6,,"град София, м-т Гърдова глава",2019,3-СТАЕН,Тухла,136500
130,3,6,Лок.отопл.,"град София, м-т Гърдова глава",2019,3-СТАЕН,Тухла,143000
130,5,6,Прокарва се,"град София, Банишора",2020,4-СТАЕН,Тухла,121800
130,2,3,,"град София, Бояна",2018,4-СТАЕН,Тухла,136540
130,2,15,ДА,"град София, Зона Б-18",1990,4-СТАЕН,ЕПК,110990
130,2,10,ДА,"град София, Красна поляна 3",2018,4-СТАЕН,Тухла,118900
130,3,5,ДА,"град София, Медицинска академия",2000,4-СТАЕН,Тухла,263000
130,7,9,ДА,"град София, Младост 1",1978,4-СТАЕН,Тухла,193000
130,7,12,ДА,"град София, Младост 2",1990,4-СТАЕН,Тухла,155000
130,2,6,,"град София, Овча купел",2014,4-СТАЕН,Тухла,98000
130,1,3,,"град София, Овча купел",1965,4-СТАЕН,Тухла,130000
130,9,9,,"град София, Овча купел",2020,4-СТАЕН,Тухла,179895
130,9,9,НЕ,"град София, Овча купел",2019,4-СТАЕН,Тухла,179895
130,2,5,Лок.отопл.,"град София, Павлово",2006,4-СТАЕН,Тухла,158000
130,6,7,Лок.отопл.,"град София, Център",1970,4-СТАЕН,Тухла,190000
130,4,4,,"град София, Център",1936,4-СТАЕН,Тухла,216800
130,3,3,ДА,"град София, Център",1932,4-СТАЕН,Тухла,240000
130,2,5,ДА,"град София, Център",1930,4-СТАЕН,Тухла,244000
130,4,7,ДА,"град София, Център",2010,4-СТАЕН,Тухла,259900
130,3,5,ДА,"град София, Център",1960,4-СТАЕН,Тухла,260000
130,3,4,ДА,"град София, Център",1940,4-СТАЕН,Тухла,350000
130,4,6,ДА,"град София, Център",1993,4-СТАЕН,Тухла,380000
130,1,3,ДА,"град София, Яворов",1934,4-СТАЕН,Тухла,195000
130,0,0,,"град София, Бояна",2019,МНОГОСТАЕН,Тухла,167622
130,5,5,ДА,"град София, Бъкстон",2006,МНОГОСТАЕН,Тухла,159900
130,6,8,,"град София, Гео Милев",2008,МНОГОСТАЕН,Тухла,259000
130,6,8,Лок.отопл.,"град София, Кръстова вада",2020,МНОГОСТАЕН,Тухла,137000
130,5,6,НЕ,"град София, Лозенец",2000,МНОГОСТАЕН,Тухла,189000
130,5,6,НЕ,"град София, Малинова долина",1995,МНОГОСТАЕН,Тухла,97000
130,2,5,ДА,"град София, Център",1930,МНОГОСТАЕН,Тухла,245000
130,3,3,НЕ,"град София, Център",1932,МНОГОСТАЕН,Тухла,247000
130,3,5,,"град София, Център",1940,МНОГОСТАЕН,Тухла,250000
130,2,5,ДА,"град София, Център",1929,МНОГОСТАЕН,Тухла,255000
130,3,5,ДА,"град София, Център",1929,МНОГОСТАЕН,Тухла,259900
130,3,5,ДА,"град София, Център",1929,МНОГОСТАЕН,Тухла,260000
130,5,6,Лок.отопл.,"град София, Белите брези",2001,МЕЗОНЕТ,Тухла,114900
130,5,6,НЕ,"град София, Белите брези",2000,МЕЗОНЕТ,Тухла,116000
130,6,7,,"град София, Гео Милев",1987,МЕЗОНЕТ,Тухла,150000
130,6,7,Лок.отопл.,"град София, Гео Милев",1996,МЕЗОНЕТ,Тухла,150000
130,1,5,Лок.отопл.,"град София, Овча купел",2019,МЕЗОНЕТ,Тухла,133930
130,5,5,,"град София, Карпузица",2015,АТЕЛИЕ,Тухла,125000
131,2,7,ДА,"град София, Дианабад",2011,3-СТАЕН,Тухла,117000
131,4,5,Лок.отопл.,"град София, Център",2010,3-СТАЕН,Тухла,156000
131,7,8,НЕ,"град София, Студентски град",2018,2-СТАЕН,Тухла,100600
131,5,6,,"град София, Банишора",2019,3-СТАЕН,Тухла,124196
131,5,6,ДА,"град София, Банишора",2020,3-СТАЕН,Тухла,124450
131,2,5,,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
131,3,8,Лок.отопл.,"град София, Бъкстон",2019,3-СТАЕН,Тухла,130000
131,4,10,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,176854
131,4,8,ДА,"град София, Зона Б-5",2022,3-СТАЕН,Тухла,149900
131,6,21,ДА,"град София, Изгрев",2018,3-СТАЕН,Тухла,294000
131,3,5,ДА,"град София, Лозенец",2020,3-СТАЕН,Тухла,290000
131,1,4,Лок.отопл.,"град София, Манастирски ливади",2018,3-СТАЕН,Тухла,116400
131,2,5,,"град София, Младост 2",2014,3-СТАЕН,Тухла,155000
131,3,4,Лок.отопл.,"град София, Овча купел",2018,3-СТАЕН,Тухла,104100
131,2,5,Лок.отопл.,"град София, Овча купел",2018,3-СТАЕН,Тухла,109100
131,4,5,Лок.отопл.,"град София, Овча купел",2017,3-СТАЕН,Тухла,118900
131,2,6,,"град София, Овча купел 1",2017,3-СТАЕН,Тухла,115000
131,8,8,,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,101800
131,8,8,,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,102000
131,1,5,,"град София, Павлово",2019,3-СТАЕН,Тухла,126800
131,4,8,,"град София, Център",2021,3-СТАЕН,Тухла,149900
131,4,8,,"град София, Център",2019,3-СТАЕН,Тухла,149900
131,4,5,НЕ,"град София, Център",2010,3-СТАЕН,Тухла,156000
131,4,6,,"град София, Банишора",2020,4-СТАЕН,Тухла,128400
131,2,4,,"град София, Бояна",2018,4-СТАЕН,Тухла,129900
131,3,7,,"град София, Бояна",2009,4-СТАЕН,Тухла,139900
131,5,8,,"град София, Гоце Делчев",1997,4-СТАЕН,Тухла,171000
131,2,8,,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,154536
131,3,9,НЕ,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,163713
131,0,0,,"град София, Манастирски ливади",2021,4-СТАЕН,Тухла,190400
131,9,9,НЕ,"град София, Овча купел",2019,4-СТАЕН,Тухла,179895
131,5,6,ДА,"град София, Център",2019,4-СТАЕН,Тухла,126154
131,4,5,ДА,"град София, Център",2004,4-СТАЕН,Тухла,262000
131,4,5,ДА,"град София, Център",2004,4-СТАЕН,Тухла,262000
131,4,5,ДА,"град София, Център",2004,4-СТАЕН,Тухла,262000
131,3,4,НЕ,"град София, Център",1935,МНОГОСТАЕН,Тухла,240000
132,4,6,ДА,"град София, Люлин - център",2012,3-СТАЕН,Тухла,167000
132,6,7,ДА,"град София, Овча купел",2010,3-СТАЕН,Тухла,235000
132,4,7,ДА,"град София, Борово",2021,3-СТАЕН,Тухла,159530
132,2,5,,"град София, Витоша",2015,3-СТАЕН,Тухла,134990
132,5,5,,"град София, Дървеница",2019,3-СТАЕН,Тухла,153230
132,3,5,ДА,"град София, Център",2004,МНОГОСТАЕН,Тухла,261999
132,4,5,,"град София, Кръстова вада",2018,2-СТАЕН,Тухла,89999
132,5,5,Лок.отопл.,"град София, Кръстова вада",2018,2-СТАЕН,Тухла,90000
132,6,6,,"град София, Витоша",2019,3-СТАЕН,Тухла,106720
132,1,4,,"град София, Витоша",2015,3-СТАЕН,Тухла,135000
132,6,7,ДА,"град София, Връбница 2",2019,3-СТАЕН,Тухла,104000
132,2,8,Лок.отопл.,"град София, Дианабад",2019,3-СТАЕН,Тухла,122066
132,4,10,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,188088
132,5,5,НЕ,"град София, Дървеница",2020,3-СТАЕН,Тухла,153229
132,5,5,,"град София, Дървеница",2019,3-СТАЕН,Тухла,157908
132,7,7,Лок.отопл.,"град София, Зона Б-18",2010,3-СТАЕН,Тухла,147000
132,7,7,,"град София, Зона Б-19",2019,3-СТАЕН,Тухла,147000
132,7,7,,"град София, Зона Б-19",2019,3-СТАЕН,Тухла,153000
132,5,6,Лок.отопл.,"град София, Кръстова вада",2016,3-СТАЕН,Тухла,138000
132,5,6,Лок.отопл.,"град София, Кръстова вада",2015,3-СТАЕН,Тухла,141000
132,5,6,ДА,"град София, Лагера",2018,3-СТАЕН,Тухла,159000
132,3,5,ДА,"град София, Лозенец",2021,3-СТАЕН,Тухла,290000
132,3,5,,"град София, Лозенец",2021,3-СТАЕН,Тухла,290000
132,2,9,НЕ,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,123000
132,4,8,НЕ,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,138550
132,2,5,ДА,"град София, Манастирски ливади",2010,3-СТАЕН,Тухла,140000
132,4,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,144381
132,4,17,Лок.отопл.,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,171834
132,0,0,,"град София, Младост 2",2014,3-СТАЕН,Тухла,262000
132,9,10,ДА,"град София, Младост 3",2010,3-СТАЕН,Тухла,185000
132,3,9,Прокарва се,"град София, Младост 4",2019,3-СТАЕН,Тухла,145650
132,3,9,,"град София, Младост 4",2017,3-СТАЕН,Тухла,145662
132,5,9,ДА,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
132,3,9,НЕ,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
132,4,9,НЕ,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
132,4,9,,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
132,4,9,Лок.отопл.,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
132,8,9,,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
132,6,9,ДА,"град София, Оборище",2014,3-СТАЕН,Тухла,158700
132,7,8,,"град София, Оборище",2014,3-СТАЕН,Тухла,171600
132,6,6,НЕ,"град София, Овча купел",2017,3-СТАЕН,Тухла,149900
132,7,8,ДА,"град София, Подуяне",2014,3-СТАЕН,Тухла,173000
132,6,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,123000
132,7,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,123300
132,4,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,123500
132,9,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,127000
132,13,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,129900
132,11,13,ДА,"град София, Света Троица",2020,3-СТАЕН,Тухла,130000
132,2,4,Лок.отопл.,"град София, Симеоново",2020,3-СТАЕН,Тухла,157852
132,6,7,ДА,"град София, Стрелбище",2007,3-СТАЕН,Тухла,174227
132,7,7,НЕ,"град София, Център",2018,3-СТАЕН,Тухла,150000
132,5,5,,"град София, Център",2019,3-СТАЕН,Тухла,150000
132,3,5,ДА,"град София, в.з.Симеоново - Драгалевци",2008,3-СТАЕН,Тухла,165000
132,2,5,НЕ,"град София, Гео Милев",2011,4-СТАЕН,Тухла,199500
132,2,4,Лок.отопл.,"град София, Драгалевци",2019,4-СТАЕН,Тухла,145900
132,5,7,ДА,"град София, Зона Б-19",2019,4-СТАЕН,Тухла,158400
132,5,7,,"град София, Изток",2000,4-СТАЕН,Тухла,195000
132,7,15,,"град София, Люлин 5",1997,4-СТАЕН,ЕПК,113500
132,3,5,ДА,"град София, Център",2004,4-СТАЕН,Тухла,261780
132,4,5,ДА,"град София, Център",2004,4-СТАЕН,Тухла,261790
132,2,5,НЕ,"град София, Бъкстон",2008,МНОГОСТАЕН,Тухла,154000
132,2,5,НЕ,"град София, Драгалевци",2019,МНОГОСТАЕН,Тухла,145887
132,6,10,НЕ,"град София, Лозенец",2016,МНОГОСТАЕН,Тухла,165000
132,5,6,НЕ,"град София, Овча купел 1",2020,МНОГОСТАЕН,Тухла,129585
132,6,7,,"град София, Център",2019,МНОГОСТАЕН,Тухла,147000
133,10,16,ДА,"град София, Оборище",2021,3-СТАЕН,Тухла,217340
133,6,10,,"град София, Кръстова вада",2017,4-СТАЕН,Тухла,159000
133,4,5,,"град София, Витоша",2019,МНОГОСТАЕН,Тухла,129383
133,6,6,НЕ,"град София, Красно село",2013,3-СТАЕН,Тухла,168000
133,2,8,ДА,"град София, Студентски град",2009,3-СТАЕН,Тухла,123000
133,5,5,,"град София, Център",2019,3-СТАЕН,Тухла,149000
133,5,7,Лок.отопл.,"град София, Люлин 9",2020,4-СТАЕН,Тухла,116000
133,5,5,,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,89990
133,6,6,,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,125000
133,5,6,ДА,"град София, Студентски град",2009,2-СТАЕН,Тухла,82000
133,4,7,ДА,"град София, Белите брези",2019,3-СТАЕН,Тухла,150548
133,3,3,,"град София, Бояна",2013,3-СТАЕН,Тухла,200000
133,1,8,ДА,"град София, Бъкстон",2019,3-СТАЕН,Тухла,130000
133,2,8,,"град София, Бъкстон",2019,3-СТАЕН,Тухла,139000
133,3,5,,"град София, Витоша",2021,3-СТАЕН,Тухла,109900
133,3,7,НЕ,"град София, Витоша",2020,3-СТАЕН,Тухла,146355
133,2,8,,"град София, Дианабад",2018,3-СТАЕН,Тухла,122065
133,4,10,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,180173
133,8,8,,"град София, Зона Б-18",2019,3-СТАЕН,Тухла,150000
133,7,7,Лок.отопл.,"град София, Зона Б-19",2019,3-СТАЕН,Тухла,150000
133,6,10,,"град София, Кръстова вада",2017,3-СТАЕН,Тухла,169400
133,3,12,,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,173459
133,4,5,,"град София, Кръстова вада",2018,3-СТАЕН,Тухла,250000
133,6,6,НЕ,"град София, Лагера",2013,3-СТАЕН,Тухла,168000
133,6,6,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,199590
133,5,6,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,200000
133,4,6,,"град София, Лозенец",2018,3-СТАЕН,Тухла,219153
133,6,9,ДА,"град София, Лозенец",2010,3-СТАЕН,Тухла,226202
133,5,5,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,226202
133,4,6,,"град София, Лозенец",2016,3-СТАЕН,Тухла,420000
133,2,7,Лок.отопл.,"град София, Люлин 9",2020,3-СТАЕН,Тухла,116000
133,6,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,125000
133,6,8,НЕ,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,143894
133,4,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,144381
133,4,6,,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,144381
133,3,5,Лок.отопл.,"град София, Манастирски ливади",2007,3-СТАЕН,Тухла,159000
133,2,4,Лок.отопл.,"град София, Манастирски ливади",2007,3-СТАЕН,Тухла,164900
133,8,10,ДА,"град София, Младост 1",2009,3-СТАЕН,Тухла,172000
133,2,6,ДА,"град София, Младост 2",2017,3-СТАЕН,Тухла,159192
133,5,9,,"град София, Младост 4",2018,3-СТАЕН,Тухла,145600
133,3,8,Лок.отопл.,"град София, Младост 4",2017,3-СТАЕН,Тухла,145600
133,4,9,,"град София, Младост 4",2018,3-СТАЕН,Тухла,145650
133,5,8,ДА,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
133,3,9,,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
133,4,9,Лок.отопл.,"град София, Младост 4",2019,3-СТАЕН,Тухла,145700
133,2,6,НЕ,"град София, Овча купел 1",2017,3-СТАЕН,Тухла,115000
133,14,15,ДА,"град София, Овча купел 2",1991,3-СТАЕН,ЕПК,112900
133,2,9,ДА,"град София, Павлово",2018,3-СТАЕН,Тухла,129000
133,8,10,ДА,"град София, Полигона",2009,3-СТАЕН,Тухла,172000
133,3,4,,"град София, Симеоново",2018,3-СТАЕН,Тухла,132500
133,6,6,,"град София, Триъгълника",2019,3-СТАЕН,Тухла,106056
133,7,7,ДА,"град София, Център",2019,3-СТАЕН,Тухла,150000
133,7,7,,"град София, Център",2019,3-СТАЕН,Тухла,152000
133,7,7,,"град София, Център",2019,3-СТАЕН,Тухла,153000
133,3,5,,"град София, Витоша",2021,4-СТАЕН,Тухла,114500
133,6,10,,"град София, Кръстова вада",2017,4-СТАЕН,Тухла,169400
133,6,10,,"град София, Кръстова вада",2017,4-СТАЕН,Тухла,170000
133,4,5,Лок.отопл.,"град София, Овча купел",2018,4-СТАЕН,Тухла,126800
133,14,15,ДА,"град София, Овча купел 2",1991,4-СТАЕН,ЕПК,112900
133,3,5,Лок.отопл.,"град София, Симеоново",2011,4-СТАЕН,Тухла,184000
133,2,5,Лок.отопл.,"град София, Център",2008,4-СТАЕН,Тухла,144970
133,4,4,НЕ,"град София, Бъкстон",2003,МНОГОСТАЕН,Тухла,167000
133,4,4,Лок.отопл.,"град София, Бъкстон",2006,МНОГОСТАЕН,Тухла,175000
133,0,0,,"град София, Витоша",2019,МНОГОСТАЕН,Тухла,138000
133,0,0,,"град София, Витоша",2020,МНОГОСТАЕН,Тухла,139650
133,0,0,Лок.отопл.,"град София, Лозенец",1990,МНОГОСТАЕН,Тухла,257900
133,1,4,,"град София, Редута",1970,МНОГОСТАЕН,Тухла,169000
133,2,7,,"град София, Център",2008,МНОГОСТАЕН,Тухла,128000
133,0,0,Лок.отопл.,"град София, Бояна",2009,МЕЗОНЕТ,Тухла,109000
133,0,0,Лок.отопл.,"град София, Бояна",2009,МЕЗОНЕТ,Тухла,112265
133,2,5,Лок.отопл.,"град София, Симеоново",2011,МЕЗОНЕТ,Тухла,184000
133,4,4,НЕ,"град София, Хладилника",1997,МЕЗОНЕТ,Тухла,257900
133,4,5,Лок.отопл.,"град София, Хладилника",1997,МЕЗОНЕТ,Тухла,262000
134,6,8,ДА,"град София, Център",2006,4-СТАЕН,Тухла,254890
134,1,11,НЕ,"град София, Манастирски ливади",2018,3-СТАЕН,Тухла,195000
134,5,5,Лок.отопл.,"град София, Княжево",2017,2-СТАЕН,Тухла,90350
134,3,7,ДА,"град София, Белите брези",2019,3-СТАЕН,Тухла,149000
134,0,0,,"град София, Бояна",2008,3-СТАЕН,Тухла,87100
134,2,7,ДА,"град София, Бъкстон",2017,3-СТАЕН,Тухла,127900
134,4,4,,"град София, Витоша",2020,3-СТАЕН,Тухла,109700
134,1,5,,"град София, Витоша",2016,3-СТАЕН,Тухла,110500
134,0,0,,"град София, Витоша",2020,3-СТАЕН,Тухла,142600
134,5,5,,"град София, Лозенец",2018,3-СТАЕН,Тухла,213000
134,6,6,Лок.отопл.,"град София, Манастирски ливади",2018,3-СТАЕН,Тухла,125000
134,5,6,НЕ,"град София, Манастирски ливади",2011,3-СТАЕН,Тухла,140322
134,3,4,Лок.отопл.,"град София, Манастирски ливади",2015,3-СТАЕН,Тухла,155000
134,7,9,ДА,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,165000
134,8,10,ДА,"град София, Младост 1",2017,3-СТАЕН,Тухла,214144
134,2,5,,"град София, Младост 2",2014,3-СТАЕН,Тухла,154100
134,1,10,ДА,"град София, Младост 3",1995,3-СТАЕН,ЕПК,125000
134,0,0,,"град София, Мусагеница",2008,3-СТАЕН,Тухла,100000
134,11,16,,"град София, Оборище",2020,3-СТАЕН,Тухла,229000
134,10,19,ДА,"град София, Овча купел",2019,3-СТАЕН,Тухла,131500
134,2,6,Лок.отопл.,"град София, Овча купел 1",2017,3-СТАЕН,Тухла,115000
134,14,15,ДА,"град София, Овча купел 2",1991,3-СТАЕН,ЕПК,113000
134,3,4,Лок.отопл.,"град София, Симеоново",2018,3-СТАЕН,Тухла,117920
134,4,5,,"град София, Симеоново",2019,3-СТАЕН,Тухла,122986
134,2,3,,"град София, Симеоново",2018,3-СТАЕН,Тухла,174681
134,1,7,ДА,"град София, Стрелбище",2020,3-СТАЕН,Тухла,145266
134,3,4,НЕ,"град София, Бояна",2018,4-СТАЕН,Тухла,126333
134,3,4,Прокарва се,"град София, Бояна",2018,4-СТАЕН,Тухла,126400
134,5,6,,"град София, Витоша",2009,4-СТАЕН,Тухла,134600
134,5,5,ДА,"град София, Витоша",2018,4-СТАЕН,Тухла,161100
134,4,5,Лок.отопл.,"град София, Витоша",2019,4-СТАЕН,Тухла,170000
134,1,5,,"град София, Драгалевци",2019,4-СТАЕН,Тухла,115644
134,0,0,,"град София, Кръстова вада",2019,4-СТАЕН,Тухла,118000
134,6,7,ДА,"град София, Лозенец",2016,4-СТАЕН,Тухла,162000
134,5,9,,"град София, Лозенец",2017,4-СТАЕН,Тухла,164990
134,2,3,,"град София, Лозенец",1930,4-СТАЕН,Тухла,250000
134,13,16,ДА,"град София, Лозенец",1985,4-СТАЕН,Тухла,259900
134,2,5,НЕ,"град София, Малинова долина",2019,4-СТАЕН,Тухла,96660
134,3,6,,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,123000
134,2,6,НЕ,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,130000
134,4,4,НЕ,"град София, Манастирски ливади",2007,4-СТАЕН,Тухла,166999
134,5,6,ДА,"град София, Манастирски ливади",2018,4-СТАЕН,Тухла,186260
134,6,6,ДА,"град София, Овча купел",2018,4-СТАЕН,Тухла,126900
134,2,3,ДА,"град София, Слатина",1986,4-СТАЕН,Тухла,175000
134,4,5,ДА,"град София, Център",1958,4-СТАЕН,Тухла,258000
134,0,0,,"град София, Кръстова вада",2019,МНОГОСТАЕН,Тухла,118000
134,2,5,,"град София, Малинова долина",2019,МНОГОСТАЕН,Тухла,100500
134,2,3,НЕ,"град София, Манастирски ливади",2015,МНОГОСТАЕН,Тухла,171738
134,6,7,ДА,"град София, Банишора",2019,МЕЗОНЕТ,Тухла,129800
134,5,6,Лок.отопл.,"град София, Бояна",2007,МЕЗОНЕТ,Тухла,199060
134,0,0,ДА,"град София, Драгалевци",2010,МЕЗОНЕТ,Тухла,128457
134,14,15,ДА,"град София, Овча купел 2",1991,МЕЗОНЕТ,ЕПК,113000
135,4,9,ДА,"град София, Дървеница",2020,4-СТАЕН,Тухла,157815
135,2,6,НЕ,"град София, Витоша",2017,3-СТАЕН,Тухла,181926
135,3,7,Лок.отопл.,"град София, Редута",2020,3-СТАЕН,Тухла,121370
135,2,4,Лок.отопл.,"град София, Студентски град",2020,3-СТАЕН,Тухла,93850
135,2,3,,"град София, Бояна",2018,3-СТАЕН,Тухла,149000
135,2,5,,"град София, Бояна",2015,3-СТАЕН,Тухла,167000
135,3,3,Лок.отопл.,"град София, Бояна",2013,3-СТАЕН,Тухла,215000
135,1,7,Лок.отопл.,"град София, Витоша",2019,3-СТАЕН,Тухла,137272
135,6,6,,"град София, Витоша",2019,3-СТАЕН,Тухла,183665
135,4,5,ДА,"град София, Гоце Делчев",1999,3-СТАЕН,Тухла,164000
135,3,8,ДА,"град София, Докторски паметник",1930,3-СТАЕН,Тухла,319000
135,4,6,,"град София, Дървеница",2019,3-СТАЕН,Тухла,118000
135,4,7,,"град София, Дървеница",2005,3-СТАЕН,Тухла,166050
135,4,6,,"град София, Захарна фабрика",2007,3-СТАЕН,Тухла,135000
135,6,8,,"град София, Карпузица",2015,3-СТАЕН,Тухла,78000
135,3,3,НЕ,"град София, Карпузица",1997,3-СТАЕН,Тухла,135000
135,2,3,НЕ,"град София, Карпузица",1997,3-СТАЕН,Тухла,135000
135,3,5,НЕ,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,145000
135,7,7,ДА,"град София, Лагера",2007,3-СТАЕН,Тухла,125000
135,7,7,ДА,"град София, Лагера",2007,3-СТАЕН,Тухла,125000
135,2,6,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,210397
135,2,6,,"град София, Лозенец",2018,3-СТАЕН,Тухла,211636
135,3,7,,"град София, Лозенец",2018,3-СТАЕН,Тухла,228971
135,4,7,,"град София, Лозенец",2019,3-СТАЕН,Тухла,242545
135,0,0,ДА,"град София, Лозенец",2018,3-СТАЕН,Тухла,244802
135,5,6,ДА,"град София, Малинова долина",2019,3-СТАЕН,Тухла,138250
135,2,4,,"град София, Манастирски ливади",2012,3-СТАЕН,Тухла,155000
135,6,6,,"град София, Манастирски ливади",2016,3-СТАЕН,Тухла,179000
135,4,6,,"град София, Овча купел",2019,3-СТАЕН,Тухла,106000
135,10,17,,"град София, Овча купел",2019,3-СТАЕН,Тухла,174999
135,11,12,ДА,"град София, Овча купел 1",1990,3-СТАЕН,ЕПК,119000
135,5,6,Лок.отопл.,"град София, Орландовци",1998,3-СТАЕН,Тухла,109000
135,2,7,НЕ,"град София, Редута",2021,3-СТАЕН,Тухла,122000
135,4,7,НЕ,"град София, Редута",2021,3-СТАЕН,Тухла,129500
135,4,7,Лок.отопл.,"град София, Редута",2021,3-СТАЕН,Тухла,129500
135,5,6,ДА,"град София, Студентски град",2019,3-СТАЕН,Тухла,138250
135,7,8,ДА,"град София, Център",2020,3-СТАЕН,Тухла,149900
135,6,6,,"град София, Център",2007,3-СТАЕН,Тухла,235000
135,0,0,ДА,"град София, Център",1932,3-СТАЕН,Тухла,330000
135,3,4,ДА,"град София, Белите брези",2000,4-СТАЕН,Тухла,165200
135,6,7,,"град София, Гео Милев",1997,4-СТАЕН,Тухла,150000
135,1,5,,"град София, Драгалевци",2019,4-СТАЕН,Тухла,115644
135,4,5,,"град София, Красно село",2008,4-СТАЕН,Тухла,99990
135,4,5,,"град София, Кръстова вада",2020,4-СТАЕН,Тухла,154300
135,4,5,,"град София, Лозенец",1970,4-СТАЕН,Тухла,219000
